user,item,label
45993,92859,4.0
16465,92859,5.0
1344,92859,5.0
3145,92859,4.0
5506,92859,5.0
8671,92859,4.0
36895,92859,5.0
153340,92859,4.0
119318,92859,4.0
23,144155,5.0
1417,144155,4.0
2397,144155,5.0
23,147394,5.0
47393,147394,4.0
728,147394,5.0
12177,147394,4.0
68706,1840,4.0
1835,1840,4.0
52000,1840,4.0
309,1840,5.0
911,1840,5.0
4403,1840,4.0
184,1840,5.0
20696,1840,4.0
11151,1840,4.0
23,1840,4.0
32711,121407,4.0
66370,121407,5.0
23,121407,4.0
2574,121407,5.0
23,53382,5.0
24916,53382,5.0
123398,53382,5.0
1334,53382,5.0
4162,53382,4.0
5893,53382,5.0
2551,53382,5.0
64805,53382,5.0
12646,53382,5.0
57904,53382,5.0
11416,53382,5.0
64843,53382,4.0
1263,53382,4.0
319,53382,4.0
14698,53382,5.0
73718,53382,5.0
93925,53382,5.0
11627,53382,5.0
1801,53382,5.0
18366,53382,4.0
42488,53382,5.0
2658,53382,5.0
25455,53382,5.0
3861,53382,5.0
7046,53382,4.0
10816,53382,4.0
67901,53382,5.0
22579,53382,4.0
67894,53382,5.0
56220,53382,5.0
3752,53382,4.0
10673,53382,5.0
222240,53382,5.0
1171,53382,4.0
21338,53382,5.0
5265,53382,5.0
57,38357,4.0
10146,38357,4.0
3073,40952,5.0
4937,40952,5.0
23,40952,5.0
4664,40952,4.0
20909,40952,5.0
11549,40952,5.0
10976,13565,4.0
2673,13565,4.0
12028,13565,4.0
148178,13565,5.0
21315,13565,5.0
6619,13565,5.0
33691,13565,4.0
99113,13565,5.0
4023,13565,5.0
7594,13565,5.0
21890,13565,5.0
18291,13565,4.0
72452,13565,4.0
17369,13565,5.0
59187,13565,5.0
12079,13565,5.0
77007,13565,4.0
6311,13565,5.0
73718,13565,4.0
12452,13565,4.0
1037,13565,5.0
21470,13565,4.0
21179,13565,4.0
21338,13565,5.0
68301,13565,4.0
1309,13565,4.0
98516,13565,5.0
12979,13565,4.0
41001,155934,5.0
33882,155934,5.0
23,155934,5.0
11100,155934,5.0
25486,155934,5.0
32408,155934,5.0
1835,155934,5.0
6703,155934,5.0
11261,155934,5.0
9517,155934,5.0
23210,155934,4.0
327,155934,4.0
33908,155934,5.0
33932,155934,4.0
33942,159202,4.0
23,159202,5.0
19017,11338,5.0
10449,11338,5.0
49905,11338,4.0
24561,11338,5.0
4161,11338,5.0
26051,11338,5.0
104809,11338,5.0
10793,11338,5.0
1476,11338,5.0
5513,11338,4.0
23,28210,5.0
61315,28210,4.0
20771,162753,5.0
5705,162753,5.0
875,162753,5.0
11258,3052,5.0
11839,3052,5.0
23,3052,4.0
2914,3052,4.0
10925,3052,5.0
7635,3052,4.0
1801,3052,5.0
11154,3052,5.0
13938,3052,5.0
10935,3052,5.0
11843,3052,5.0
10924,3052,4.0
435,3052,5.0
43726,178751,5.0
43144,178751,5.0
43521,178751,4.0
136607,95,4.0
48502,95,4.0
147293,95,5.0
8461,95,4.0
73079,95,4.0
5150,95,4.0
309,95,4.0
23,23510,4.0
67870,23510,5.0
23,163698,5.0
1334,163698,5.0
9785,163698,5.0
3945,98546,5.0
5019,98546,5.0
114,98546,5.0
23,41705,5.0
88842,41705,5.0
92762,41705,5.0
86863,94367,4.0
41146,94367,5.0
41887,94367,4.0
23001,94367,5.0
17628,94367,4.0
109207,94367,5.0
69263,94367,5.0
54228,94367,4.0
11402,94367,4.0
41894,94367,4.0
55610,94367,4.0
11478,94367,5.0
96289,94367,5.0
86625,94367,5.0
70916,94367,5.0
17090,94367,4.0
23294,94367,5.0
309,94367,5.0
69331,94367,5.0
22265,94367,5.0
11378,94367,5.0
1781,94367,4.0
78374,94367,5.0
41910,94367,4.0
54230,94367,5.0
10419,94367,5.0
10396,94367,4.0
7588,94367,5.0
18104,94367,5.0
11310,148917,5.0
114,148917,5.0
42514,148917,5.0
23,91764,5.0
114,91764,5.0
5369,1893,5.0
14047,1893,5.0
23,1893,5.0
9377,1893,4.0
29113,1893,5.0
1382,1893,5.0
144935,1893,4.0
16883,1893,4.0
26471,1893,5.0
11710,1893,5.0
16626,1893,5.0
23383,1893,5.0
29251,1893,5.0
103132,1893,5.0
117936,94214,5.0
23,94214,5.0
8994,94214,5.0
7062,94214,5.0
2646,21272,5.0
26650,21272,5.0
23,21272,5.0
6655,160475,4.0
23,160475,5.0
3255,160475,5.0
10578,160475,5.0
2532,160475,5.0
2436,160475,5.0
2914,160475,5.0
1490,160475,4.0
7093,160475,5.0
10070,160475,4.0
35394,160475,5.0
79185,160475,5.0
4044,160475,5.0
2834,160475,5.0
42269,160475,5.0
46961,160475,5.0
161081,160475,5.0
6687,160475,5.0
8129,160475,4.0
11016,160475,4.0
23823,160475,5.0
17570,160475,5.0
810,160475,5.0
14991,160475,5.0
25534,160475,5.0
16665,160475,5.0
48117,160475,5.0
43144,160475,5.0
57399,160475,5.0
43474,160475,5.0
35110,160475,4.0
153791,160475,4.0
13801,160475,5.0
960,160475,4.0
35774,160475,4.0
327,160475,5.0
4025,160475,5.0
19915,160475,4.0
49319,160475,5.0
36159,160475,5.0
6653,160475,5.0
6337,160475,5.0
2384,160475,5.0
2325,160475,5.0
34473,160475,5.0
32888,160475,5.0
32901,160475,5.0
12508,160475,5.0
43103,160475,4.0
82764,160475,5.0
10736,160475,5.0
37528,160475,5.0
58362,160475,5.0
21105,160475,5.0
4948,160475,5.0
5301,160475,5.0
18700,160475,5.0
61284,160475,5.0
3389,160475,5.0
24915,160475,5.0
14047,160475,4.0
4157,160475,5.0
6128,160475,5.0
3408,160475,4.0
12931,160475,5.0
79312,160475,5.0
3667,160475,5.0
16571,160475,5.0
14033,160475,4.0
1051,160475,4.0
25808,160475,4.0
28371,160475,5.0
6402,160475,5.0
6638,160475,5.0
6587,160475,5.0
60278,160475,5.0
13932,160475,4.0
32000,160475,5.0
7002,160475,5.0
94056,160475,5.0
31189,160475,5.0
28817,160475,5.0
78771,160475,5.0
6499,160475,5.0
157763,160475,5.0
100678,160475,5.0
12152,160475,5.0
13453,160475,5.0
9616,160475,5.0
3598,160475,4.0
20357,160475,5.0
1036,160475,4.0
20808,160475,5.0
38031,160475,4.0
2984,160475,5.0
11693,160475,5.0
20565,160475,5.0
1260,160475,5.0
5415,160475,5.0
37371,160475,4.0
7807,160475,5.0
46959,160475,5.0
1913,160475,5.0
19674,160475,4.0
3286,160475,5.0
51923,160475,5.0
27207,160475,5.0
28070,160475,5.0
6093,160475,5.0
47052,160475,5.0
6519,160475,5.0
5850,160475,5.0
11326,160475,4.0
46941,160475,4.0
3515,160475,4.0
2308,160475,5.0
7074,160475,5.0
30979,160475,5.0
64211,160475,5.0
131773,160475,5.0
2367,160475,5.0
21895,160475,5.0
54090,160475,5.0
68104,160475,5.0
9388,160475,4.0
28523,160475,5.0
5868,160475,5.0
17554,160475,4.0
42256,160475,5.0
39579,160475,5.0
72987,160475,5.0
28345,160475,5.0
23579,160475,5.0
140515,160475,5.0
15940,160475,5.0
7901,160475,4.0
6807,160475,5.0
104080,160475,5.0
19734,160475,5.0
28245,160475,5.0
31313,160475,4.0
9619,160475,5.0
12176,160475,4.0
6990,160475,4.0
6436,160475,4.0
2219,160475,5.0
2572,160475,5.0
18436,160475,5.0
11813,160475,4.0
6064,160475,5.0
110231,160475,5.0
6165,160475,5.0
23,145803,4.0
44893,145803,5.0
39204,145803,4.0
3542,145803,5.0
3681,77948,5.0
18646,77948,4.0
110073,77948,5.0
2588,77948,4.0
2633,77948,4.0
1835,77948,4.0
10407,78322,5.0
23,78322,5.0
27891,78322,5.0
10396,94361,5.0
68961,94361,4.0
17628,94361,4.0
86625,94361,4.0
41887,94361,4.0
23001,94361,5.0
17090,94361,4.0
21810,94361,4.0
11478,94361,5.0
108815,94361,5.0
18104,94361,5.0
109207,94361,5.0
11378,94361,5.0
9880,94361,4.0
55610,94361,4.0
114434,94361,5.0
309,94361,5.0
41147,94361,4.0
9232,94361,4.0
18105,94361,4.0
23,141139,5.0
309,141139,5.0
21322,141139,4.0
23,63537,5.0
15573,63537,5.0
23,14537,5.0
1341,14537,5.0
74731,14537,5.0
2084,92882,5.0
23,92882,5.0
24542,92882,4.0
186,92882,4.0
12931,92882,5.0
43103,92882,4.0
75605,92882,5.0
23,48853,5.0
83664,48853,5.0
2633,48853,4.0
4344,48853,5.0
3145,48853,5.0
4005,110219,5.0
4006,110219,4.0
3986,110219,5.0
3988,110219,4.0
3982,110219,4.0
3983,110219,5.0
4033,110219,5.0
4022,110219,5.0
4023,110219,4.0
4024,110219,4.0
4025,110219,4.0
4028,110219,5.0
4018,110219,5.0
4008,110219,4.0
4009,110219,5.0
23,163181,5.0
13004,163181,4.0
67870,163181,5.0
104587,163181,5.0
68734,87826,4.0
11105,87826,5.0
23,87826,5.0
27197,87826,4.0
4572,87826,5.0
62857,87826,5.0
31126,56548,4.0
29788,56548,5.0
13247,56548,4.0
128656,56548,4.0
23,12371,5.0
53259,12371,5.0
7296,12371,5.0
64559,12371,5.0
21270,57781,5.0
23,57781,5.0
114,57781,5.0
327,57781,5.0
47926,57781,5.0
1804,57781,5.0
23,175427,5.0
34365,175427,4.0
41810,175427,5.0
1591,175427,5.0
35141,175427,5.0
54090,175427,5.0
31678,175427,5.0
21614,175427,5.0
94324,175427,5.0
34409,175427,5.0
54076,175427,5.0
3496,174816,5.0
37603,174816,5.0
10629,174816,4.0
23,21171,5.0
104340,21171,4.0
17996,21171,5.0
31833,21171,5.0
235215,21171,5.0
4691,21171,5.0
25485,77059,5.0
1344,77059,4.0
11677,77059,5.0
23,43554,5.0
30102,43554,5.0
30535,43554,5.0
17207,43554,5.0
123745,43554,4.0
4760,43554,5.0
15527,43554,5.0
7916,19155,5.0
17996,19155,4.0
62466,19155,5.0
235215,19155,5.0
32638,42292,5.0
23,42292,5.0
114,2596,5.0
84653,2596,4.0
4360,2596,5.0
5020,166263,5.0
23,166263,5.0
5353,166263,4.0
24529,154712,4.0
69263,154712,5.0
23,154712,5.0
11402,154712,4.0
1780,154712,5.0
23823,154712,5.0
164167,154712,5.0
16720,73398,5.0
2388,73398,5.0
3307,73398,4.0
822,73398,5.0
23,73398,5.0
1036,73398,5.0
12043,73398,5.0
588,73398,5.0
41829,73398,5.0
37527,73398,5.0
15014,73398,5.0
38098,73398,5.0
4439,73398,5.0
14631,73398,5.0
31415,73398,5.0
4042,73398,5.0
23,2004,5.0
60147,2004,5.0
28842,2004,4.0
60256,2004,4.0
6067,2004,5.0
83209,2004,5.0
34532,2004,5.0
5808,2004,4.0
34345,2004,4.0
40724,2004,5.0
20337,2004,4.0
103730,2004,5.0
155246,2004,4.0
6322,96104,4.0
3544,96104,5.0
2532,96104,4.0
69531,96104,4.0
23,78491,5.0
12448,78491,5.0
23,103770,5.0
2107,103770,5.0
26236,160446,4.0
4161,160446,5.0
40571,160446,5.0
23,101158,5.0
6909,101158,4.0
12454,101158,4.0
5080,101158,5.0
2428,101158,4.0
3049,113887,4.0
4161,113887,4.0
4043,113887,5.0
22520,89589,5.0
23,89589,5.0
28501,89589,5.0
51452,89589,5.0
2551,89589,4.0
22528,89589,4.0
82844,89589,5.0
18943,89589,5.0
6704,89589,4.0
20400,89589,5.0
8129,89589,5.0
5184,89589,5.0
19600,89589,4.0
822,89589,5.0
4044,89589,5.0
1511,89589,5.0
9517,89589,5.0
933,89589,5.0
37397,89589,5.0
28135,89589,5.0
26505,89589,4.0
25954,89589,5.0
6405,89589,5.0
3430,89589,5.0
7507,89589,5.0
5919,89589,5.0
8141,89589,4.0
27302,89589,5.0
1092,89589,5.0
2349,89589,5.0
7573,89589,5.0
37400,89589,4.0
13322,89589,4.0
20498,89589,5.0
28245,89589,5.0
800,89589,5.0
15961,89589,5.0
37454,89589,5.0
14991,89589,5.0
90555,89589,5.0
36658,89589,4.0
16883,89589,5.0
51369,89589,5.0
24679,89589,4.0
36187,89589,5.0
3976,89589,5.0
5019,89589,5.0
5248,89589,4.0
73744,89589,5.0
34988,89589,5.0
4023,89589,5.0
12080,89589,5.0
34409,89589,4.0
37469,89589,5.0
22476,89589,4.0
38031,89589,4.0
2397,89589,5.0
36108,89589,5.0
9037,89589,5.0
3512,89589,5.0
12311,89589,5.0
139403,89589,4.0
7481,89589,5.0
23210,89589,4.0
21433,89589,5.0
7896,89589,5.0
35807,89589,5.0
36449,89589,5.0
28371,89589,5.0
19641,89589,5.0
12063,89589,5.0
57236,89589,5.0
13801,89589,5.0
13947,89589,5.0
1344,89589,5.0
7532,89589,5.0
7980,89589,5.0
6813,89589,5.0
13388,89589,5.0
35776,89589,5.0
53035,89589,4.0
3499,89589,5.0
6262,89589,5.0
7070,89589,5.0
817,89589,5.0
139506,89589,5.0
35806,89589,5.0
22840,89589,4.0
6089,89589,4.0
36448,89589,5.0
2572,89589,5.0
37815,89589,5.0
16032,89589,5.0
5624,89589,5.0
11070,89589,5.0
28547,89589,5.0
10054,89589,5.0
4980,89589,4.0
6311,89589,5.0
16839,89589,4.0
15349,89589,5.0
46181,89589,5.0
24099,89589,5.0
2534,89589,5.0
19075,89589,5.0
3601,89589,5.0
9779,89589,5.0
51390,89589,5.0
3496,89589,5.0
35907,89589,5.0
27434,89589,5.0
12184,89589,5.0
20723,89589,5.0
5371,89589,5.0
11843,89589,5.0
14289,89589,5.0
77993,89589,4.0
9159,89589,5.0
6511,89589,5.0
3013,89589,5.0
12145,89589,5.0
35719,89589,4.0
37740,89589,5.0
3154,89589,5.0
3834,89589,5.0
37603,89589,5.0
38272,89589,4.0
45387,89589,4.0
11153,89589,5.0
3031,89589,5.0
37406,89589,5.0
12695,89589,4.0
37559,89589,5.0
34639,89589,5.0
1490,89589,5.0
6576,89589,5.0
144,89589,4.0
4986,89589,5.0
14668,89589,5.0
805,89589,5.0
10044,89589,4.0
21322,89589,5.0
23,82329,5.0
83209,82329,4.0
51452,82329,5.0
11677,82329,5.0
8316,57298,5.0
19355,57298,5.0
23,57298,5.0
1126,57298,5.0
29028,57298,4.0
12152,57298,4.0
4186,57298,4.0
2640,57298,5.0
29035,57298,5.0
100519,57298,4.0
10253,30281,4.0
23,30281,5.0
3441,30281,4.0
327,15081,4.0
20235,15081,4.0
3834,15081,5.0
41294,15081,5.0
23,15081,4.0
1309,15081,5.0
23,80215,5.0
99451,80215,4.0
23,146931,5.0
3439,146931,4.0
23217,146931,4.0
309,146931,4.0
55265,146931,5.0
19560,146931,5.0
2902,146931,5.0
6057,146931,4.0
20400,146931,5.0
6311,146931,5.0
55253,146931,5.0
7093,146931,5.0
5976,146931,5.0
55246,146931,4.0
27197,146931,5.0
6968,146931,4.0
51639,146931,5.0
34221,146931,4.0
55268,146931,4.0
3449,146931,4.0
4411,146931,5.0
21083,146931,4.0
13406,146931,4.0
7836,146931,5.0
6386,146931,5.0
50213,146931,4.0
13932,146931,5.0
34473,146931,5.0
22528,146931,5.0
3442,146931,4.0
3455,146931,5.0
47003,146931,5.0
32696,146931,5.0
36638,146931,4.0
35394,146931,5.0
9992,146931,4.0
5259,146931,4.0
2984,146931,5.0
34278,146931,4.0
24915,146931,4.0
46220,146931,5.0
36888,146931,5.0
36583,146931,5.0
23,33677,5.0
9779,33677,5.0
78687,33677,5.0
2084,33677,5.0
1804,33677,5.0
162592,21291,5.0
13601,21291,5.0
777,21291,5.0
23,21291,5.0
16626,21291,5.0
584,21291,5.0
20268,21291,5.0
8676,21291,5.0
38296,21291,5.0
180747,8677,5.0
3583,8677,4.0
17958,8677,4.0
10255,8677,4.0
23,8677,5.0
3911,8677,5.0
23,129145,5.0
23636,129145,5.0
31995,129145,4.0
13531,129145,4.0
19600,129145,5.0
26595,129145,5.0
2020,129145,4.0
235215,169678,4.0
17996,169678,4.0
4360,169678,5.0
31833,169678,4.0
67944,143831,4.0
51993,143831,4.0
21181,143831,5.0
14925,143831,4.0
1913,143831,5.0
123693,143831,4.0
6307,143831,5.0
23,143831,5.0
11605,143831,5.0
7278,143831,4.0
55716,143831,4.0
12299,143831,5.0
51936,143831,4.0
10586,143831,5.0
11930,143831,4.0
11091,143831,4.0
68257,143831,4.0
11843,143831,4.0
11592,143831,5.0
24666,143831,4.0
2109,143831,4.0
11644,143831,5.0
23,156005,4.0
94160,156005,5.0
327,100838,5.0
34345,100838,4.0
184,100838,5.0
19641,36398,5.0
11677,36398,5.0
8671,36398,4.0
46959,36398,5.0
8602,36398,5.0
4572,36398,5.0
4356,36398,5.0
4691,50898,5.0
76321,50898,5.0
4360,50898,5.0
7916,50898,4.0
17996,50898,4.0
62466,50898,4.0
41505,50898,5.0
31997,27937,5.0
16783,27937,4.0
18341,27937,5.0
6146,27937,5.0
23,27937,5.0
25440,8735,5.0
31126,8735,5.0
88455,8735,4.0
6155,8735,4.0
10976,8735,5.0
59405,8735,5.0
309,8735,5.0
2658,110761,5.0
5418,110761,4.0
10976,110761,5.0
23,110761,4.0
41405,110761,4.0
309,110761,5.0
23636,178022,4.0
43731,178022,4.0
4280,178022,5.0
5162,178022,4.0
309,178022,5.0
4290,178022,5.0
3685,178022,4.0
10709,160425,5.0
4360,160425,5.0
26729,160425,5.0
4356,160425,5.0
110408,160425,5.0
3312,160425,5.0
8671,160425,4.0
62373,160425,5.0
47894,81422,4.0
4631,81422,4.0
7833,81422,4.0
47943,81422,4.0
23,81422,4.0
5535,81422,5.0
911,81422,5.0
3071,81422,5.0
44603,81422,4.0
1334,81422,4.0
2777,81422,4.0
5005,81422,5.0
83577,81422,4.0
2779,81422,5.0
11843,81422,5.0
8178,81422,4.0
2628,81422,5.0
30348,129813,4.0
7393,129813,5.0
64017,129813,4.0
23,129813,4.0
64613,129813,5.0
959,129813,5.0
29917,129813,5.0
93538,129813,5.0
4023,129813,5.0
13004,129813,5.0
11292,129813,5.0
59691,129813,5.0
6974,129813,5.0
10523,129813,5.0
7938,129813,5.0
12820,129813,5.0
8233,129813,4.0
1091,129813,4.0
2397,129813,5.0
8419,129813,5.0
12508,129813,5.0
27487,129813,4.0
94367,129813,4.0
13930,129813,5.0
4986,129813,4.0
27367,129813,5.0
7481,129813,5.0
94324,129813,5.0
25840,129813,5.0
7070,129813,5.0
94169,129813,5.0
1122,129813,5.0
7399,129813,5.0
5198,129813,4.0
8956,129813,5.0
15056,129813,4.0
18314,129813,5.0
776,129813,5.0
2805,129813,5.0
27544,129813,5.0
45341,129813,4.0
25684,129813,5.0
12018,129813,5.0
2952,129813,4.0
961,129813,5.0
21492,129813,5.0
25658,129813,5.0
25485,129813,5.0
5019,129813,5.0
4042,129813,4.0
47232,129813,5.0
8291,129813,4.0
3031,129813,4.0
7203,129813,5.0
63242,129813,4.0
17804,129813,5.0
3453,129813,5.0
9520,129813,5.0
6596,129813,5.0
47894,129813,5.0
24846,129813,5.0
789,129813,5.0
8055,129813,4.0
15880,129813,4.0
1036,129813,5.0
20723,129813,5.0
38094,129813,4.0
1380,129813,5.0
84536,129813,5.0
26505,129813,5.0
5350,129813,4.0
3142,129813,4.0
2892,129813,5.0
10632,129813,4.0
5620,129813,5.0
45429,129813,4.0
41703,129813,5.0
2839,129813,5.0
9497,129813,5.0
63118,129813,5.0
45660,129813,4.0
2963,129813,5.0
7155,129813,5.0
15771,129813,5.0
11587,129813,5.0
15963,129813,5.0
1813,129813,5.0
1027,129813,4.0
9555,129813,4.0
5018,129813,5.0
7062,129813,4.0
18294,129813,5.0
3592,129813,4.0
11566,129813,5.0
3496,129813,4.0
7543,129813,5.0
1930,129813,4.0
10185,129813,4.0
11877,129813,4.0
3515,129813,5.0
8134,129813,4.0
4186,129813,5.0
810,129813,5.0
4447,129813,5.0
19450,129813,4.0
4789,129813,4.0
7782,129813,5.0
12727,129813,5.0
846,129813,4.0
2913,129813,4.0
27373,129813,4.0
40355,129813,5.0
3441,129813,4.0
76662,61144,5.0
14288,61144,5.0
76655,61144,5.0
17673,148837,4.0
17670,148837,5.0
24910,148837,5.0
23,102488,4.0
9895,102488,4.0
114,102488,5.0
59529,102488,4.0
23,80711,5.0
1312,80711,5.0
4018,80711,4.0
67868,80711,4.0
23,64548,5.0
10627,64548,5.0
85437,156553,5.0
23,156553,4.0
41088,156553,5.0
124434,156553,5.0
1688,156553,4.0
51925,156553,4.0
309,156553,5.0
43439,156553,4.0
324,156553,4.0
100357,156553,4.0
1780,156553,4.0
206075,124229,5.0
10013,124229,5.0
51303,111889,5.0
23,111889,5.0
51303,111894,5.0
23,111894,5.0
309,95709,5.0
31165,95709,5.0
15621,95709,4.0
1801,3172,5.0
10925,3172,5.0
2220,3172,5.0
10924,3172,4.0
341,3172,4.0
1380,3172,5.0
25532,3172,5.0
8477,3172,5.0
2914,3172,4.0
23,3172,4.0
101678,88542,5.0
23,88542,4.0
77839,88542,5.0
6366,88542,5.0
23,113847,5.0
33243,113847,4.0
1374,113847,5.0
48488,113847,5.0
3945,113847,5.0
3110,113847,5.0
17564,113847,5.0
17554,113847,4.0
5415,113847,5.0
4377,113847,5.0
23869,113847,5.0
28053,113847,4.0
29034,113847,4.0
263859,113847,5.0
10683,113847,4.0
309,164736,5.0
3496,164736,4.0
5899,164736,5.0
23,128489,5.0
96289,128489,4.0
7607,128489,5.0
324,128489,5.0
375,128489,5.0
34577,128489,4.0
14980,128489,4.0
2439,128489,4.0
58475,128489,4.0
28507,155013,4.0
94719,155013,5.0
4972,155013,5.0
309,155013,4.0
69098,28593,5.0
3142,28593,5.0
5183,28593,5.0
24256,28593,4.0
19508,28593,4.0
23,28593,4.0
25408,28593,4.0
11154,28593,5.0
588,28593,5.0
1027,28593,4.0
29600,28593,5.0
12504,30746,4.0
23,30746,5.0
5850,30746,4.0
114380,30746,4.0
68257,30746,4.0
309,30746,4.0
73700,30746,5.0
21890,164182,5.0
23,164182,5.0
13643,164182,5.0
689,164182,5.0
114,164182,5.0
8680,121439,5.0
3945,121439,5.0
114,47799,5.0
23,47799,5.0
11263,37169,4.0
23,37169,5.0
57143,37169,5.0
4249,37169,5.0
33824,37169,5.0
33795,37169,5.0
2387,37169,5.0
23,114130,5.0
14992,114130,5.0
41703,178497,4.0
5342,178497,5.0
33795,178497,4.0
1094,178497,5.0
2575,178497,5.0
4186,178497,5.0
17451,178497,5.0
23,178497,4.0
10054,178497,5.0
20176,178497,5.0
1122,178497,5.0
2640,178497,5.0
1027,178497,5.0
4085,178497,5.0
822,178497,5.0
4161,178497,5.0
933,178497,5.0
8013,178497,5.0
99451,178497,5.0
33245,178497,5.0
5267,117675,5.0
62611,117675,5.0
235215,117675,4.0
23,117675,5.0
9205,117675,5.0
31350,117675,5.0
119770,117675,5.0
40571,117675,5.0
76300,117675,5.0
233,117675,5.0
1314,41515,4.0
31833,41515,5.0
7916,41515,4.0
23,137039,5.0
13982,137039,4.0
8643,137039,5.0
95586,137039,4.0
17274,137039,4.0
2487,137039,4.0
11202,137039,4.0
3022,137039,5.0
13048,137039,5.0
8419,137039,5.0
99450,137039,4.0
52919,137039,4.0
3381,108006,4.0
54536,108006,5.0
62970,108006,5.0
4469,108006,5.0
11874,108006,4.0
27630,108006,5.0
33712,108006,5.0
19321,108006,5.0
7782,108006,5.0
70444,108006,5.0
5349,108006,5.0
64000,108006,5.0
86469,108006,5.0
31993,108006,5.0
2891,108006,5.0
9071,108006,4.0
6528,108006,5.0
31695,108006,5.0
83926,108006,4.0
2523,108006,5.0
2182,108006,5.0
11655,108006,5.0
4360,108006,5.0
17368,108006,5.0
65550,108006,4.0
16883,132471,4.0
23,132471,5.0
100157,132471,4.0
23703,132471,5.0
23,141053,5.0
114,141053,5.0
16839,56023,5.0
9836,56023,5.0
82025,33126,5.0
23,33126,5.0
5513,90596,4.0
79050,90596,5.0
11912,67041,4.0
5995,67041,4.0
11931,67041,4.0
37264,67041,4.0
12442,67041,4.0
10206,67041,4.0
5106,67041,5.0
23,62796,5.0
144037,62796,4.0
309,165593,5.0
3685,165593,4.0
26845,165593,5.0
6279,165593,5.0
50213,165593,5.0
22304,165593,5.0
6248,165593,4.0
28842,165593,4.0
28245,165593,5.0
1576,165593,5.0
37695,165593,5.0
7890,165593,4.0
23,165593,4.0
11091,30027,4.0
58,30027,5.0
87837,30027,5.0
30706,30027,5.0
7543,130289,5.0
2387,130289,5.0
54230,130289,5.0
23,109544,4.0
57887,109544,5.0
41810,109544,5.0
6277,109544,5.0
114,112156,5.0
11975,112156,5.0
12053,112156,4.0
23,16321,4.0
73230,16321,4.0
4356,18732,5.0
7833,18732,5.0
21179,18732,5.0
806,18732,5.0
4346,18732,4.0
6877,18732,5.0
6655,18732,4.0
2264,18732,4.0
42229,18732,5.0
41877,131333,5.0
17090,131333,5.0
114434,131333,5.0
47550,131333,5.0
98549,28999,5.0
162363,28999,5.0
6262,28999,5.0
67161,28999,5.0
11144,28999,5.0
47237,28999,5.0
38632,28999,4.0
4162,28999,4.0
20981,28999,5.0
5418,28999,5.0
19314,28999,4.0
727,28999,4.0
29875,155775,5.0
5261,155775,4.0
35937,155775,5.0
3496,155775,4.0
43521,155775,4.0
309,155775,5.0
45513,81129,4.0
65347,81129,4.0
3719,81129,5.0
2549,81129,4.0
1801,81129,5.0
189,81129,4.0
728,81129,5.0
53513,81129,5.0
727,81129,4.0
53229,81129,4.0
2533,81129,5.0
743,81129,4.0
487,81129,4.0
5063,81129,5.0
5366,81129,4.0
10976,81129,5.0
66335,81129,4.0
4360,81129,5.0
23716,81129,4.0
51835,81129,4.0
11048,81129,4.0
6262,81129,4.0
11904,81129,4.0
309,81129,4.0
31126,81129,4.0
5074,81129,4.0
10935,113410,5.0
121097,113410,5.0
23,113410,5.0
65564,113410,4.0
10357,113410,4.0
11258,113410,5.0
64242,113410,4.0
12243,113410,5.0
2384,113410,5.0
3988,113410,4.0
5348,108005,5.0
1009,128902,5.0
23,128902,5.0
6817,128902,4.0
5598,128902,5.0
2930,128902,5.0
9476,165784,5.0
37131,165784,5.0
9456,165784,4.0
435,165784,4.0
23,165784,5.0
9443,165784,4.0
10998,165784,5.0
3496,165784,4.0
45209,165784,4.0
77030,165784,5.0
387,165784,5.0
1835,165784,4.0
179402,165784,5.0
2384,165784,5.0
21083,165784,4.0
27367,165784,4.0
2523,165784,5.0
810,165784,5.0
5257,165784,5.0
28303,165784,4.0
5256,165784,4.0
4488,165784,5.0
15341,165784,4.0
5110,165784,4.0
5269,165784,5.0
5223,165784,5.0
6386,165784,4.0
8419,165784,5.0
23190,165784,5.0
243304,165784,4.0
327,165784,4.0
814,165784,5.0
19560,165784,4.0
1314,165784,5.0
7782,165784,5.0
7269,165784,4.0
5287,165784,5.0
5265,165784,5.0
28842,165784,4.0
9478,165784,4.0
2534,165784,5.0
2182,165784,5.0
5198,165784,4.0
5421,165784,5.0
5200,165784,4.0
3049,165784,4.0
21116,165784,5.0
29635,24049,5.0
41752,24049,4.0
309,24049,5.0
17208,24049,5.0
28952,24049,4.0
5151,107244,5.0
23,107244,4.0
3685,107244,5.0
18292,107244,5.0
3455,107244,4.0
6248,107244,5.0
11869,107244,4.0
56507,107244,5.0
12752,107244,4.0
3481,52026,5.0
60117,52026,4.0
1313,52026,5.0
132342,52026,5.0
7278,52026,5.0
72929,52026,4.0
789,52026,4.0
60357,52026,5.0
1382,52026,5.0
1380,52026,5.0
2107,52026,4.0
50314,52026,5.0
13444,52026,4.0
51993,52026,5.0
47492,52026,4.0
12341,52026,4.0
12299,52026,4.0
1949,52026,4.0
22482,52026,5.0
104354,52026,5.0
1577,52026,4.0
2135,52026,4.0
12284,100333,4.0
74760,100333,5.0
31397,100333,4.0
11930,100333,5.0
29857,100333,4.0
57258,100333,5.0
13988,100333,5.0
4830,100333,5.0
1313,100333,5.0
69299,100333,4.0
30365,100333,4.0
7073,100333,4.0
31595,100333,4.0
44410,100333,5.0
11545,100333,4.0
21388,100333,4.0
